Date,7exp
11/15/19,8611.537378
11/16/19,8414.959706
11/17/19,8513.782117
11/18/19,8566.809587
11/19/19,8192.120266
11/20/19,8105.421664
11/21/19,8072.44324
11/22/19,7598.319393
11/23/19,7288.527877
11/24/19,7349.602055
11/25/19,6866.048315
11/26/19,7114.609039
11/27/19,7204.314691
11/28/19,7552.983972
11/29/19,7449.30707
11/30/19,7791.867147
2012/1/19,7564.650688
2012/2/19,7410.104456
2012/3/19,7358.35961
2012/4/19,7312.222834
2012/5/19,7206.640836
2012/6/19,7423.014337
2012/7/19,7608.502001
2012/8/19,7517.17504
2012/9/19,7549.796682
2012/10/19,7332.635927
2012/11/19,7214.246722
2012/12/19,7227.113581
12/13/19,7212.667191
12/14/19,7272.995538
12/15/19,7069.935147
12/16/19,7127.803545
12/17/19,6897.974654
12/18/19,6626.288838
12/19/19,7338.034353
12/20/19,7172.150198
12/21/19,7206.955092
12/22/19,7193.799007
12/23/19,7567.027136
12/24/19,7317.367556
12/25/19,7253.068101
12/26/19,7211.650105
12/27/19,7238.559593
12/28/19,7267.999541
12/29/19,7302.808444
12/30/19,7413.728517
12/31/19,7250.273435
2001/1/20,7198.61734
2001/2/20,7188.192559
2001/3/20,6918.440779
2001/4/20,7369.517976
2001/5/20,7364.711887
2001/6/20,7384.366723
2001/7/20,7794.210143
2001/8/20,8198.441185
2001/9/20,8061.072512
2001/10/20,7833.634594
2001/11/20,8226.159448
2001/12/20,8031.245024
1/13/20,8166.246113
1/14/20,8124.212123
1/15/20,8895.173926
1/16/20,8878.430578
1/17/20,8744.131909
1/18/20,8918.0251
1/19/20,8938.08297
1/20/20,8713.25981
1/21/20,8641.238519
1/22/20,8735.380273
1/23/20,8675.843367
1/24/20,8420.416427
1/25/20,8474.457398
1/26/20,8353.287266
1/27/20,8625.536784
1/28/20,8904.231567
1/29/20,9412.768288
1/30/20,9312.184209
1/31/20,9521.405768
2002/1/20,9354.026655
2002/2/20,9402.851585
2002/3/20,9341.751619
2002/4/20,9182.50913
2002/5/20,9189.336486
2002/6/20,9663.845886
2002/7/20,9761.341889
2002/8/20,9819.13588
2002/9/20,9952.017734
2002/10/20,10204.28883
2002/11/20,9853.043496
2002/12/20,10324.42151
2/13/20,10388.57888
2/14/20,10281.78253
2/15/20,10407.84112
2/16/20,9925.392567
2/17/20,9968.514877
2/18/20,9709.36567
2/19/20,10230.97727
2/20/20,9633.633653
2/21/20,9622.134353
2/22/20,9746.480999
2/23/20,9685.079699
2/24/20,10027.17146
2/25/20,9693.391575
2/26/20,9336.663856
2/27/20,8823.926491
2/28/20,8824.461977
2/29/20,8733.739597
2003/1/20,8559.26285
2003/2/20,8946.811686
2003/3/20,8943.861419
2003/4/20,8759.196686
2003/5/20,8784.508969
2003/6/20,9103.406357
2003/7/20,9182.706151
2003/8/20,8924.617378
2003/9/20,7995.024175
2003/10/20,7949.977166
2003/11/20,7888.065313
2003/12/20,7926.892291
3/13/20,4737.671674
3/14/20,5639.757718
3/15/20,5256.087289
3/16/20,5239.996656
3/17/20,5140.12718
3/18/20,5349.145027
3/19/20,5387.850242
3/20/20,6308.039853
3/21/20,6187.189696
3/22/20,6200.922012
3/23/20,5884.592207
3/24/20,6471.022136
3/25/20,6850.71897
3/26/20,6686.345395
3/27/20,6767.052333
3/28/20,6423.073352
3/29/20,6224.82212
3/30/20,5926.121963
3/31/20,6435.591011
2004/1/20,6429.057304
2004/2/20,6688.050396
2004/3/20,6836.058412
2004/4/20,6741.986624
2004/5/20,6909.642065
2004/6/20,6790.721774
2004/7/20,7368.43707
2004/8/20,7245.908789
2004/9/20,7356.811697
2004/10/20,7342.460639
2004/11/20,6864.172675
2004/12/20,6903.880302
4/13/20,6968.509643
4/14/20,6836.784173
4/15/20,6910.160635
4/16/20,6642.020632
4/17/20,7119.436253
4/18/20,7090.852897
4/19/20,7244.719784
4/20/20,7166.477821
4/21/20,6848.583648
4/22/20,6856.912739
4/23/20,7187.003096
4/24/20,7486.756194
4/25/20,7527.670047
4/26/20,7582.02146
4/27/20,7711.996707
4/28/20,7821.323259
4/29/20,7782.585493
4/30/20,8831.542296
2005/1/20,8661.948234
2005/2/20,8809.662534
2005/3/20,9053.553175
2005/4/20,8898.852588
2005/5/20,8898.182854
2005/6/20,9097.823513
2005/7/20,9159.820658
2005/8/20,10074.25959
2005/9/20,9857.987944
2005/10/20,9488.460316
2005/11/20,8816.853609
2005/12/20,8605.839527
5/13/20,8850.10668
5/14/20,9371.757468
5/15/20,9793.378279
5/16/20,9335.622303
5/17/20,9405.741293
5/18/20,9709.264677
5/19/20,9747.571713
5/20/20,9804.695344
5/21/20,9543.491063
5/22/20,9055.34913
5/23/20,9207.367693
5/24/20,9215.932809
5/25/20,8715.918009
5/26/20,8948.310269
5/27/20,8876.886639
5/28/20,9203.114078
5/29/20,9646.600672
5/30/20,9417.024145
5/31/20,9725.444385
2006/1/20,9508.513111
2006/2/20,10198.31212
2006/3/20,9585.543532
2006/4/20,9648.369501
2006/5/20,9848.749658
2006/6/20,9647.680727
2006/7/20,9671.160525
2006/8/20,9820.370656
2006/9/20,9782.523357
2006/10/20,9804.693846
2006/11/20,9947.539488
2006/12/20,9265.397824
6/13/20,9485.756492
6/14/20,9499.307143
6/15/20,9355.440488
6/16/20,9452.333333
6/17/20,9544.754275
6/18/20,9480.487791
6/19/20,9405.471917
6/20/20,9325.341582
6/21/20,9382.769463
6/22/20,9309.890522
6/23/20,9718.171542
6/24/20,9647.538741
6/25/20,9272.4566
6/26/20,9261.74541
6/27/20,9202.16397
6/28/20,8987.534972
6/29/20,9175.985639
6/30/20,9217.352293
2007/1/20,9125.036252
2007/2/20,9297.964538
2007/3/20,9093.297232
2007/4/20,9084.69537
2007/5/20,9189.218117
2007/6/20,9081.121118
2007/7/20,9390.696456
2007/8/20,9294.719224
2007/9/20,9435.342128
2007/10/20,9295.211194
2007/11/20,9287.856184
2007/12/20,9261.72378
7/13/20,9336.63103
7/14/20,9240.666627
7/15/20,9290.776684
7/16/20,9220.106839
7/17/20,9138.138794
7/18/20,9196.770859
7/19/20,9190.670756
7/20/20,9235.917782
7/21/20,9202.468308
7/22/20,9408.574703
7/23/20,9572.771324
7/24/20,9635.141412
7/25/20,9570.034572
7/26/20,9747.334279
7/27/20,9967.17697
7/28/20,11100.80838
7/29/20,10970.1757
7/30/20,11098.37712
7/31/20,11190.39331
2008/1/20,11351.75576
2008/2/20,11868.78048
2008/3/20,11113.47959
2008/4/20,11226.95961
2008/5/20,11281.73147
2008/6/20,11755.23392
2008/7/20,11813.13381
2008/8/20,11647.81263
2008/9/20,11774.10723
2008/10/20,11741.24749
2008/11/20,11912.43415
2008/12/20,11410.09096
8/13/20,11609.5986
8/14/20,11820.90285
8/15/20,11790.90565
8/16/20,11916.06857
8/17/20,11949.39803
8/18/20,12322.12033
8/19/20,12006.50575
8/20/20,11735.91943
8/21/20,11921.45429
8/22/20,11542.89554
8/23/20,11690.63961
8/24/20,11722.83246
8/25/20,11760.73614
8/26/20,11370.44261
8/27/20,11507.35415
8/28/20,11315.26134
8/29/20,11573.74736
8/30/20,11521.55165
8/31/20,11721.19543
2009/1/20,11712.00342
2009/2/20,11944.33109
2009/3/20,11416.04543
2009/4/20,10177.11443
2009/5/20,10507.07505
2009/6/20,10208.53066
2009/7/20,10230.93223
2009/8/20,10444.93984
2009/9/20,10124.13949
2009/10/20,10233.81413
2009/11/20,10434.34752
2009/12/20,10374.75382
9/13/20,10489.0309
9/14/20,10376.42434
9/15/20,10668.09992
9/16/20,10863.9282
9/17/20,10952.34641
9/18/20,10967.43744
9/19/20,10988.00371
9/20/20,11078.45294
9/21/20,10963.39325
9/22/20,10446.04117
9/23/20,10542.79629
9/24/20,10290.68866
9/25/20,10732.02139
9/26/20,10749.42223
9/27/20,10746.6
9/28/20,10798.154
9/29/20,10735.81615
9/30/20,10848.91262
2010/1/20,10819.2098
2010/2/20,10637.94678
2010/3/20,10593.70265
2010/4/20,10595.83913
2010/5/20,10687.09924
2010/6/20,10824.9736
2010/7/20,10635.75411
2010/8/20,10683.14767
2010/9/20,10976.09889
2010/10/20,11083.27568
2010/11/20,11331.15144
2010/12/20,11429.71437
10/13/20,11548.1364
10/14/20,11470.33009
10/15/20,11456.28989
10/16/20,11530.19719
10/17/20,11366.45654
10/18/20,11382.78486
10/19/20,11552.82893
10/20/20,11792.34323
10/21/20,11950.41506
10/22/20,12896.1966
10/23/20,13027.36979
10/24/20,12950.0394
10/25/20,13200.55298
10/26/20,13051.84141
10/27/20,13096.44101
10/28/20,13686.03186
10/29/20,13286.23952
10/30/20,13492.66532
10/31/20,13598.98359
2011/1/20,13797.79083
2011/2/20,13827.35845
2011/3/20,13602.51248
2011/4/20,14039.13846
2011/5/20,14242.51025
2011/6/20,15611.53332
2011/7/20,15663.90975
2011/8/20,14835.58336
2011/9/20,15529.72882
2011/10/20,15367.20687
2011/11/20,15355.66126
2011/12/20,15748.27443
11/13/20,16329.85302
11/14/20,16380.5567
11/15/20,16131.61894
11/16/20,16008.36042
11/17/20,16767.30576
11/18/20,17777.649
11/19/20,17788.8128
11/20/20,17900.23531
11/21/20,18765.89621
11/22/20,18712.87441
11/23/20,18468.69625
11/24/20,18445.23511
11/25/20,19224.44274
11/26/20,18802.00456
11/27/20,17114.28082
11/28/20,17205.34703
11/29/20,17826.27019
11/30/20,18237.20662
2012/1/20,19840.35733
2012/2/20,18820.39407
2012/3/20,19201.43075
2012/4/20,19627.42519
2012/5/20,18618.09563
2012/6/20,19207.76275
2012/7/20,19513.93436
2012/8/20,19113.03728
2012/9/20,18427.37802
2012/10/20,18600.4248
2012/11/20,18238.70864
2012/12/20,18136.65623
12/13/20,18850.23997
12/14/20,19219.87991
12/15/20,19354.00744
12/16/20,19457.39378
12/17/20,21486.84011
12/18/20,22955.32296
12/19/20,23157.02948
12/20/20,23980.22242
12/21/20,23545.5665
12/22/20,22736.24454
12/23/20,23961.83118
12/24/20,23282.94467
12/25/20,23731.64799
12/26/20,24755.02717
12/27/20,26467.73645
12/28/20,26326.71799
12/29/20,27125.21709
12/30/20,27429.94918
12/31/20,29365.63289
2001/1/21,29536.91737
2001/2/21,29903.03434
2001/3/21,33343.84091
2001/4/21,34171.21181
2001/5/21,32929.38246
2001/6/21,35446.72169
2001/7/21,38819.36544
2001/8/21,41915.75506
2001/9/21,43493.61939
2001/10/21,42958.36088
2001/11/21,40018.95663
2001/12/21,36166.38732
1/13/21,33684.25836
1/14/21,39139.00045
1/15/21,40518.79096
1/16/21,37306.84563
1/17/21,36679.08958
1/18/21,36056.14717
1/19/21,36942.06536
1/20/21,36089.93751
1/21/21,35447.03304
1/22/21,30972.18753
1/23/21,33676.47985
1/24/21,32136.87908
1/25/21,32027.37565
1/26/21,32191.21165
1/27/21,32640.05352
1/28/21,30357.6461
1/29/21,33612.17617
1/30/21,34321.6163
1/31/21,33719.63384
2002/1/21,33231.68947
2002/2/21,33994.43771
2002/3/21,36077.4811
2002/4/21,37583.27821
2002/5/21,36688.70433
2002/6/21,38676.27381
2002/7/21,40412.17122
2002/8/21,39502.71071
2002/9/21,47796.30198
2002/10/21,47520.60935
2002/11/21,45786.76227
2002/12/21,49782.43118
2/13/21,49469.49107
2/14/21,49232.24986
2/15/21,48614.59766
2/16/21,48854.90784
2/17/21,49917.96117
2/18/21,52868.16939
2/19/21,52037.34768
2/20/21,57093.99547
2/21/21,55746.90749
2/22/21,60305.24518
2/23/21,56398.99232
2/24/21,49560.6924
2/25/21,51308.82816
2/26/21,45955.76446
2/27/21,45621.00984
2/28/21,45134.36969
2003/1/21,44472.89955
2003/2/21,49962.88105
2003/3/21,48235.29602
2003/4/21,50273.664
2003/5/21,48180.1558
2003/6/21,49423.26623
2003/7/21,48557.87898
2003/8/21,51235.1605
2003/9/21,51977.28004
2003/10/21,55858.93271
2003/11/21,57034.25777
2003/12/21,58658.43596
3/13/21,57935.49299
3/14/21,62442.03053
3/15/21,60064.71325
3/16/21,55387.30084
3/17/21,56820.7772
3/18/21,59851.33699
3/19/21,57547.47203
3/20/21,58979.49195
3/21/21,58132.38893
3/22/21,57762.51256
3/23/21,53823.9096
3/24/21,53903.35514
3/25/21,52628.60753
3/26/21,51067.70892
3/27/21,55438.50676
3/28/21,56345.61313
3/29/21,56846.06549
3/30/21,58352.91292
3/31/21,59012.9738
2004/1/21,59764.85956
2004/2/21,59764.63843
2004/3/21,59232.38078
2004/4/21,57604.56215
2004/5/21,59263.37256
2004/6/21,58901.8471
2004/7/21,57974.24604
2004/8/21,56208.68438
2004/9/21,58423.45416
2004/10/21,58277.08184
2004/11/21,60273.05204
2004/12/21,60189.94403
4/13/21,59653.60572
4/14/21,63955.91434
4/15/21,63278.44169
4/16/21,62545.45286
4/17/21,60488.09805
4/18/21,59771.27517
4/19/21,55494.12384
4/20/21,55196.63957
4/21/21,56332.34755
4/22/21,54046.74077
4/23/21,51922.75814
4/24/21,50547.2297
4/25/21,49808.4828
4/26/21,48623.24212
4/27/21,53819.97895
4/28/21,55717.64029
4/29/21,56022.55535
4/30/21,53262.67071
2005/1/21,57609.71178
2005/2/21,57395.81762
2005/3/21,56099.32934
2005/4/21,56474.41876
2005/5/21,53365.90687
2005/6/21,57581.4335
2005/7/21,56274.25246
2005/8/21,57663.57517
2005/9/21,58919.26498
2005/10/21,58506.18329
2005/11/21,55651.84715
2005/12/21,56313.80862
5/13/21,48654.58598
5/14/21,49575.52076
5/15/21,49716.9216
5/16/21,47263.45339
5/17/21,46960.90619
5/18/21,43611.92017
5/19/21,42402.28877
5/20/21,36301.37997
5/21/21,40238.20128
5/22/21,37128.6582
5/23/21,37129.21592
5/24/21,34133.87746
5/25/21,38466.49626
5/26/21,38924.42941
5/27/21,39671.05894
5/28/21,38707.71194
5/29/21,35562.47088
5/30/21,34126.32776
5/31/21,35368.94008
2006/1/21,37438.23043
2006/2/21,36958.02863
2006/3/21,37737.16573
2006/4/21,39532.20541
2006/5/21,37203.56144
2006/6/21,35333.56355
2006/7/21,35577.74501
2006/8/21,33347.05876
2006/9/21,33125.34337
2006/10/21,37397.32003
2006/11/21,37296.07162
2006/12/21,37607.11592
6/13/21,35662.26532
6/14/21,39085.56819
6/15/21,41129.04013
6/16/21,40732.81282
6/17/21,38535.06782
6/18/21,37967.28457
6/19/21,35592.0024
6/20/21,35189.30429
6/21/21,35439.6387
6/22/21,31502.03886
6/23/21,31930.853
6/24/21,33592.68069
6/25/21,34889.62638
6/26/21,31838.83127
6/27/21,31938.04912
6/28/21,34641.00334
6/29/21,34791.68728
6/30/21,36132.79878
2007/1/21,35360.11317
2007/2/21,33591.51296
2007/3/21,33717.31445
2007/4/21,34692.80066
2007/5/21,35478.68591
2007/6/21,33923.85079
2007/7/21,34160.5301
2007/8/21,33865.26536
2007/9/21,32867.9646
2007/10/21,33751.04648
2007/11/21,33613.25956
2007/12/21,34314.16747
7/13/21,33295.83743
7/14/21,32654.48592
7/15/21,32757.7861
7/16/21,31733.90276
7/17/21,31314.76792
7/18/21,31462.16292
7/19/21,31804.78122
7/20/21,30875.5533
7/21/21,29709.36709
7/22/21,32026.03399
7/23/21,32555.37282
7/24/21,33846.67854
7/25/21,34614.10197
7/26/21,35695.90171
7/27/21,37731.41425
7/28/21,40016.02504
7/29/21,40674.12824
7/30/21,40475.15077
7/31/21,42626.71177
2008/1/21,42148.55126
2008/2/21,40135.43149
2008/3/21,39087.22364
2008/4/21,37886.30021
2008/5/21,39607.00366
2008/6/21,41216.49152
2008/7/21,43230.56555
2008/8/21,45211.2051
2008/9/21,44315.94242
2008/10/21,46659.72315
2008/11/21,46044.96955
2008/12/21,45797.74883
8/13/21,44468.13068
8/14/21,47893.93241
8/15/21,47578.64654
8/16/21,47289.72419
8/17/21,46062.78416
8/18/21,44533.01118
8/19/21,44601.95063
8/20/21,46785.03475
8/21/21,49726.03789
8/22/21,49461.22173
8/23/21,49640.23168
8/24/21,49780.14656
8/25/21,47839.23354
8/26/21,48926.36977
8/27/21,47063.46866
8/28/21,48984.91761
8/29/21,49157.21869
8/30/21,48962.30851
8/31/21,47139.66605
2009/1/21,47037.03264
2009/2/21,48911.43657
2009/3/21,49612.6511
2009/4/21,50185.44235
2009/5/21,50103.34069
2009/6/21,51992.84649
2009/7/21,53081.80422
2009/8/21,47046.44703
2009/9/21,45777.00808
2009/10/21,46066.94547
